author	year	paper_id	bee_id	bee_genus	bee_species	top5position	controlled_for_contamination	genus	average_relative_abundance
Holley	2022	8	33	Xylocopa	micans	Genus_27	Yes	Serratia	0.0004138571
Holley	2022	8	33	Xylocopa	micans	Genus_28	Yes	Lacticaseibacillus	0.0003880000
Holley	2022	8	33	Xylocopa	micans	Genus_29	Yes	Latilactobacillus	0.0002586667
Holley	2022	8	33	Xylocopa	micans	Genus_30	Yes	Pseudomonas	0.0001551429
Holley	2022	8	33	Xylocopa	micans	Genus_31	Yes	Citrobacter	0.0001034762
Holley	2022	8	33	Xylocopa	micans	Genus_32	Yes	Enterococcus	0.0000776191
Holley	2022	8	33	Xylocopa	micans	Genus_33	Yes	Lactococcus	0.0000517143
Holley	2022	8	33	Xylocopa	micans	Genus_34	Yes	Pantoea	0.0000517143
Holley	2022	8	33	Xylocopa	micans	Genus_35	Yes	Halomonadaceae	0.0000258571
Holley	2022	8	33	Xylocopa	micans	Genus_36	Yes	Leuconostoc	0.0000258571
Holley	2022	8	33	Xylocopa	micans	Genus_37	Yes	Moraxella	0.0000258571
Holley	2022	8	33	Xylocopa	micans	Genus_38	Yes	Ralstonia	0.0000258571
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_1	Yes	Bombilactobacillus	0.1815008571
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_2	Yes	Entomomonas	0.1425467143
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_3	Yes	Xenorhabdus	0.0999457143
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_4	Yes	Acinetobacter	0.0903237143
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_5	Yes	Bifidobacterium	0.0891598571
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_6	Yes	Blastomonas	0.0658027143
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_7	Yes	Bombiscardovia	0.0633972857
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_8	Yes	Apibacter	0.0406611429
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_9	Yes	Bifidobacteriaceae	0.0397298571
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_10	Yes	Lactobacillus	0.0335997143
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_11	Yes	Neokomagataea	0.0275470000
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_12	Yes	Bradyrhizobium	0.0232792857
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_13	Yes	Apilactobacillus	0.0222704286
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_14	Yes	Saccharibacter	0.0166058571
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_15	Yes	Lacticaseibacillus	0.0128035714
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_16	Yes	Latilactobacillus	0.0102428571
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_17	Yes	Orbaceae	0.0079925714
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_18	Yes	Atopobiaceae	0.0075268571
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_19	Yes	Lactobacillaceae	0.0065957143
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_20	Yes	Atopobium	0.0055870000
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_21	Yes	Chitinophagaceae	0.0045007143
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_22	Yes	Gilliamella	0.0018624286
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_23	Yes	Flavobacteriales	0.0015520000
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_24	Yes	Stenotrophomonas	0.0011640000
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_25	Yes	Leuconostoc	0.0009311429
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_26	Yes	Micrococcus	0.0007760000
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_27	Yes	Enterobacteriaceae	0.0004655714
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_28	Yes	Staphylococcus	0.0003880000
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_29	Yes	Fructobacillus	0.0003104286
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_30	Yes	Pantoea	0.0003104286
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_31	Yes	Methylobacterium-Methylorubrum	0.0002328571
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_32	Yes	Snodgrassella	0.0002328571
Holley	2022	8	34	Xylocopa	tabaniformis_parkinsoniae	Genus_33	Yes	Corynebacterium	0.0001551429
Holley	2022	8	35	Xylocopa	virginica	Genus_1	Yes	Bombilactobacillus	0.6891632500
Holley	2022	8	35	Xylocopa	virginica	Genus_2	Yes	Lactobacillus	0.0846460833
Holley	2022	8	35	Xylocopa	virginica	Genus_3	Yes	Apilactobacillus	0.0545445000
Holley	2022	8	35	Xylocopa	virginica	Genus_4	Yes	Sphingobium	0.0401050833
Holley	2022	8	35	Xylocopa	virginica	Genus_5	Yes	Saccharibacter	0.0330889167
Holley	2022	8	35	Xylocopa	virginica	Genus_6	Yes	Bifidobacterium	0.0181060833
Holley	2022	8	35	Xylocopa	virginica	Genus_7	Yes	Apibacter	0.0160691667
Holley	2022	8	35	Xylocopa	virginica	Genus_8	Yes	Qipengyuania	0.0119047500
Holley	2022	8	35	Xylocopa	virginica	Genus_9	Yes	Moraxella	0.0117236667
Holley	2022	8	35	Xylocopa	virginica	Genus_10	Yes	Enterobacteriaceae	0.0057485833
Holley	2022	8	35	Xylocopa	virginica	Genus_11	Yes	Pantoea	0.0053864167
Holley	2022	8	35	Xylocopa	virginica	Genus_12	Yes	Erythrobacter	0.0043455000
Holley	2022	8	35	Xylocopa	virginica	Genus_13	Yes	Acinetobacter	0.0042097500
Holley	2022	8	35	Xylocopa	virginica	Genus_14	Yes	Latilactobacillus	0.0032138333
Holley	2022	8	35	Xylocopa	virginica	Genus_15	Yes	Pseudomonas	0.0031233333
Holley	2022	8	35	Xylocopa	virginica	Genus_16	Yes	Lactobacillaceae	0.0027611667
Holley	2022	8	35	Xylocopa	virginica	Genus_17	Yes	Stenotrophomonas	0.0014485000
Holley	2022	8	35	Xylocopa	virginica	Genus_18	Yes	Leuconostoc	0.0013126667
Holley	2022	8	35	Xylocopa	virginica	Genus_19	Yes	Obscuribacteraceae	0.0008600000
Holley	2022	8	35	Xylocopa	virginica	Genus_20	Yes	Comamonadaceae	0.0008147500
Holley	2022	8	35	Xylocopa	virginica	Genus_21	Yes	Methylobacterium-Methylorubrum	0.0005884167
Holley	2022	8	35	Xylocopa	virginica	Genus_22	Yes	Rubrobacter	0.0005431667
Holley	2022	8	35	Xylocopa	virginica	Genus_23	Yes	Bosea	0.0004526667
Holley	2022	8	35	Xylocopa	virginica	Genus_24	Yes	Mycolicibacterium	0.0004526667
Holley	2022	8	35	Xylocopa	virginica	Genus_25	Yes	Reyranella	0.0004526667
Holley	2022	8	35	Xylocopa	virginica	Genus_26	Yes	Rhodococcus	0.0003620833
Holley	2022	8	35	Xylocopa	virginica	Genus_27	Yes	Asaia	0.0002715833
Holley	2022	8	35	Xylocopa	virginica	Genus_28	Yes	Brevundimonas	0.0002715833
Holley	2022	8	35	Xylocopa	virginica	Genus_29	Yes	Rhodobacteraceae	0.0002715833
Holley	2022	8	35	Xylocopa	virginica	Genus_30	Yes	Sphingomonas	0.0002715833
Holley	2022	8	35	Xylocopa	virginica	Genus_31	Yes	Sphingosinicella	0.0002715833
Holley	2022	8	35	Xylocopa	virginica	Genus_32	Yes	Aquabacterium	0.0002263333
Holley	2022	8	35	Xylocopa	virginica	Genus_33	Yes	Orbaceae	0.0002263333
Holley	2022	8	35	Xylocopa	virginica	Genus_34	Yes	Entomomonas	0.0002263333
Holley	2022	8	35	Xylocopa	virginica	Genus_35	Yes	Hyphomicrobium	0.0001810833
Holley	2022	8	35	Xylocopa	virginica	Genus_36	Yes	Massilia	0.0001810833
Holley	2022	8	35	Xylocopa	virginica	Genus_37	Yes	Micrococcus	0.0001810833
Holley	2022	8	35	Xylocopa	virginica	Genus_38	Yes	Methylobacterium-	0.0001358333
Holley	2022	8	35	Xylocopa	virginica	Genus_39	Yes	Serratia	0.0001358333
Holley	2022	8	35	Xylocopa	virginica	Genus_40	Yes	Spiroplasma	0.0001358333
Holley	2022	8	35	Xylocopa	virginica	Genus_41	Yes	TM7a	0.0001358333
Holley	2022	8	35	Xylocopa	virginica	Genus_42	Yes	Bombiscardovia	0.0001357500
Holley	2022	8	35	Xylocopa	virginica	Genus_43	Yes	Corynebacterium	0.0001357500
Holley	2022	8	35	Xylocopa	virginica	Genus_44	Yes	Erwiniaceae	0.0001357500
Holley	2022	8	35	Xylocopa	virginica	Genus_45	Yes	Mycoplasmataceae	0.0001357500
Holley	2022	8	35	Xylocopa	virginica	Genus_46	Yes	Staphylococcus	0.0001357500
Holley	2022	8	35	Xylocopa	virginica	Genus_47	Yes	Bacillus	0.0000905000
Holley	2022	8	35	Xylocopa	virginica	Genus_48	Yes	Gilliamella	0.0000905000
Holley	2022	8	35	Xylocopa	virginica	Genus_49	Yes	Lacibacter	0.0000905000
Holley	2022	8	35	Xylocopa	virginica	Genus_50	Yes	Microbacteriaceae	0.0000905000
Holley	2022	8	35	Xylocopa	virginica	Genus_51	Yes	Snodgrassella	0.0000905000
Holley	2022	8	35	Xylocopa	virginica	Genus_52	Yes	Achromobacter	0.0000452500
Holley	2022	8	35	Xylocopa	virginica	Genus_53	Yes	Azospirillum	0.0000452500
Holley	2022	8	35	Xylocopa	virginica	Genus_54	Yes	Caulobacteraceae	0.0000452500
Holley	2022	8	35	Xylocopa	virginica	Genus_55	Yes	Gluconobacter	0.0000452500
Holley	2022	8	35	Xylocopa	virginica	Genus_56	Yes	Pelomonas	0.0000452500
Holley	2022	8	35	Xylocopa	virginica	Genus_57	Yes	Rhizobiaceae	0.0000452500
Holley	2022	8	35	Xylocopa	virginica	Genus_58	Yes	Sediminibacterium	0.0000452500
Nguyen	2023	9	36	Ceratina	calcarata	Genus_1	Yes	Acinetobacter	0.1573036174
Nguyen	2023	9	36	Ceratina	calcarata	Genus_2	Yes	Nocardia	0.0926715137
Nguyen	2023	9	36	Ceratina	calcarata	Genus_3	Yes	Pantoea	0.0736992156
Nguyen	2023	9	36	Ceratina	calcarata	Genus_4	Yes	Carnimonas	0.0719062041
Nguyen	2023	9	36	Ceratina	calcarata	Genus_5	Yes	Schmidhempelia	0.0709229477
Nguyen	2023	9	36	Ceratina	calcarata	Genus_6	Yes	Citrobacter	0.0446096046
Nguyen	2023	9	36	Ceratina	calcarata	Genus_7	Yes	Yersinia	0.0366062823
Nguyen	2023	9	36	Ceratina	calcarata	Genus_8	Yes	Apilactobacillus	0.0308800568
Nguyen	2023	9	36	Ceratina	calcarata	Genus_9	Yes	Sphingomonas	0.0299238572
Nguyen	2023	9	36	Ceratina	calcarata	Genus_10	Yes	Klebsiella	0.0279219040
Nguyen	2023	9	36	Ceratina	calcarata	Genus_11	Yes	Erwinia	0.0270855340
Nguyen	2023	9	36	Ceratina	calcarata	Genus_12	Yes	Pluralibacter	0.0217391304
Nguyen	2023	9	36	Ceratina	calcarata	Genus_13	Yes	Enterococcus	0.0210569902
Nguyen	2023	9	36	Ceratina	calcarata	Genus_14	Yes	Massilia	0.0199843744
Nguyen	2023	9	36	Ceratina	calcarata	Genus_15	Yes	Apibacter	0.0145899936
Nguyen	2023	9	36	Ceratina	calcarata	Genus_16	Yes	Pedobacter	0.0145642416
Nguyen	2023	9	36	Ceratina	calcarata	Genus_17	Yes	Bacillus	0.0125907542
Nguyen	2023	9	36	Ceratina	calcarata	Genus_18	Yes	Curtobacterium	0.0116619624
Nguyen	2023	9	36	Ceratina	calcarata	Genus_19	Yes	Streptococcus	0.0116568467
Nguyen	2023	9	36	Ceratina	calcarata	Genus_20	Yes	Pseudomonas	0.0112600668
Nguyen	2023	9	36	Ceratina	calcarata	Genus_21	Yes	Chryseobacterium	0.0105790122
Nguyen	2023	9	36	Ceratina	calcarata	Genus_22	Yes	Stenotrophomonas	0.0097918997
Nguyen	2023	9	36	Ceratina	calcarata	Genus_23	Yes	Saccharibacter	0.0096593623
Nguyen	2023	9	36	Ceratina	calcarata	Genus_24	Yes	Hymenobacter	0.0092919119
Nguyen	2023	9	36	Ceratina	calcarata	Genus_25	Yes	Lactococcus	0.0078953789
Nguyen	2023	9	36	Ceratina	calcarata	Genus_26	Yes	Serratia	0.0077481268
Nguyen	2023	9	36	Ceratina	calcarata	Genus_27	Yes	Weizmannia	0.0070429358
Nguyen	2023	9	36	Ceratina	calcarata	Genus_28	Yes	Pseudoxanthomonas	0.0068999495
Nguyen	2023	9	36	Ceratina	calcarata	Genus_29	Yes	Corynebacterium	0.0068899032
Nguyen	2023	9	36	Ceratina	calcarata	Genus_30	Yes	Lactobacillus	0.0066889632
Nguyen	2023	9	36	Ceratina	calcarata	Genus_31	Yes	Melissococcus	0.0058800940
Nguyen	2023	9	36	Ceratina	calcarata	Genus_32	Yes	Neochlamydia	0.0058528428
Nguyen	2023	9	36	Ceratina	calcarata	Genus_33	Yes	Methylobacterium_Methylorubrum	0.0044726621
Nguyen	2023	9	36	Ceratina	calcarata	Genus_34	Yes	Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium	0.0042144205
Nguyen	2023	9	36	Ceratina	calcarata	Genus_35	Yes	Arsenophonus	0.0038364812
Nguyen	2023	9	36	Ceratina	calcarata	Genus_36	Yes	TM7a	0.0036689687
Nguyen	2023	9	36	Ceratina	calcarata	Genus_37	Yes	Cytophaga	0.0033444816
Nguyen	2023	9	36	Ceratina	calcarata	Genus_38	Yes	Mucilaginibacter	0.0031813528
Nguyen	2023	9	36	Ceratina	calcarata	Genus_39	Yes	Saccharimonadales	0.0025165068
Nguyen	2023	9	36	Ceratina	calcarata	Genus_40	Yes	Caulobacter	0.0024356859
Nguyen	2023	9	36	Ceratina	calcarata	Genus_41	Yes	Nocardioides	0.0024333870
Nguyen	2023	9	36	Ceratina	calcarata	Genus_42	Yes	Spiroplasma	0.0024154589
Nguyen	2023	9	36	Ceratina	calcarata	Genus_43	Yes	Staphylococcus	0.0023802379
Nguyen	2023	9	36	Ceratina	calcarata	Genus_44	Yes	Rhodococcus	0.0022544162
Nguyen	2023	9	36	Ceratina	calcarata	Genus_45	Yes	Variovorax	0.0021858571
Nguyen	2023	9	36	Ceratina	calcarata	Genus_46	Yes	Duganella	0.0020975813
Nguyen	2023	9	36	Ceratina	calcarata	Genus_47	Yes	Roseomonas	0.0020286169
Nguyen	2023	9	36	Ceratina	calcarata	Genus_48	Yes	Corticibacterium	0.0019783930
Nguyen	2023	9	36	Ceratina	calcarata	Genus_49	Yes	Leuconostoc	0.0016722408
Nguyen	2023	9	36	Ceratina	calcarata	Genus_50	Yes	Novosphingobium	0.0016303654
Nguyen	2023	9	36	Ceratina	calcarata	Genus_51	Yes	Brenneria	0.0015644352
Nguyen	2023	9	36	Ceratina	calcarata	Genus_52	Yes	Lelliottia	0.0015094072
Nguyen	2023	9	36	Ceratina	calcarata	Genus_53	Yes	Isobaculum	0.0015050167
Nguyen	2023	9	36	Ceratina	calcarata	Genus_54	Yes	Alkanindiges	0.0014304596
Nguyen	2023	9	36	Ceratina	calcarata	Genus_55	Yes	Abditibacterium	0.0013793903
Nguyen	2023	9	36	Ceratina	calcarata	Genus_56	Yes	Escherichia	0.0013659614
Nguyen	2023	9	36	Ceratina	calcarata	Genus_57	Yes	Rubellimicrobium	0.0013093222
Nguyen	2023	9	36	Ceratina	calcarata	Genus_58	Yes	Devosia	0.0011793807
Nguyen	2023	9	36	Ceratina	calcarata	Genus_59	Yes	Enterobacter	0.0011689080
Nguyen	2023	9	36	Ceratina	calcarata	Genus_60	Yes	Leminorella	0.0011255159
Nguyen	2023	9	36	Ceratina	calcarata	Genus_61	Yes	Sphingosinicella	0.0010784305
Nguyen	2023	9	36	Ceratina	calcarata	Genus_62	Yes	Xylophilus	0.0010623006
Nguyen	2023	9	36	Ceratina	calcarata	Genus_63	Yes	Actinomycetospora	0.0010364403
Nguyen	2023	9	36	Ceratina	calcarata	Genus_64	Yes	Bradyrhizobium	0.0010033445
Nguyen	2023	9	36	Ceratina	calcarata	Genus_65	Yes	Polynucleobacter	0.0010033445
Nguyen	2023	9	36	Ceratina	calcarata	Genus_66	Yes	Luteibacter	0.0009989628
Nguyen	2023	9	36	Ceratina	calcarata	Genus_67	Yes	Brevibacterium	0.0009988776
Nguyen	2023	9	36	Ceratina	calcarata	Genus_68	Yes	Agaricicola	0.0009917326
Nguyen	2023	9	36	Ceratina	calcarata	Genus_69	Yes	Methylobacterium	0.0009367117
Nguyen	2023	9	36	Ceratina	calcarata	Genus_70	Yes	Spirosoma	0.0009307034
Nguyen	2023	9	36	Ceratina	calcarata	Genus_71	Yes	Varibaculum	0.0009057971
Nguyen	2023	9	36	Ceratina	calcarata	Genus_72	Yes	Actinotignum	0.0008361204
Nguyen	2023	9	36	Ceratina	calcarata	Genus_73	Yes	Carnobacterium	0.0008361204
Nguyen	2023	9	36	Ceratina	calcarata	Genus_74	Yes	Gluconobacter	0.0007925725
Nguyen	2023	9	36	Ceratina	calcarata	Genus_75	Yes	Taibaiella	0.0007895687
Nguyen	2023	9	36	Ceratina	calcarata	Genus_76	Yes	Patulibacter	0.0007559988
Nguyen	2023	9	36	Ceratina	calcarata	Genus_77	Yes	Caldibacillus	0.0007459506
Nguyen	2023	9	36	Ceratina	calcarata	Genus_78	Yes	Williamsia	0.0007456112
Nguyen	2023	9	36	Ceratina	calcarata	Genus_79	Yes	Sanguibacter	0.0007264388
Nguyen	2023	9	36	Ceratina	calcarata	Genus_80	Yes	Rhizobium	0.0006696299
Nguyen	2023	9	36	Ceratina	calcarata	Genus_81	Yes	Frondihabitans	0.0006444406
Nguyen	2023	9	36	Ceratina	calcarata	Genus_82	Yes	Phaselicystis	0.0006342752
Nguyen	2023	9	36	Ceratina	calcarata	Genus_83	Yes	Fenollaria	0.0006270903
Nguyen	2023	9	36	Ceratina	calcarata	Genus_84	Yes	Aurantisolimonas	0.0005889392
Nguyen	2023	9	36	Ceratina	calcarata	Genus_85	Yes	Psychroglaciecola	0.0005702718
Nguyen	2023	9	36	Ceratina	calcarata	Genus_86	Yes	Anoxybacillus	0.0005434783
Nguyen	2023	9	36	Ceratina	calcarata	Genus_87	Yes	Tepidiphilus	0.0005328218
Nguyen	2023	9	36	Ceratina	calcarata	Genus_88	Yes	Fimbriimonadaceae	0.0005325649
Nguyen	2023	9	36	Ceratina	calcarata	Genus_89	Yes	Schlegelella	0.0005198597
Nguyen	2023	9	36	Ceratina	calcarata	Genus_90	Yes	Paenibacillus	0.0005026180
Nguyen	2023	9	36	Ceratina	calcarata	Genus_91	Yes	Amnibacterium	0.0005002208
Nguyen	2023	9	36	Ceratina	calcarata	Genus_92	Yes	Ezakiella	0.0004877369
Nguyen	2023	9	36	Ceratina	calcarata	Genus_93	Yes	Aquabacterium	0.0004866969
Nguyen	2023	9	36	Ceratina	calcarata	Genus_94	Yes	Lawsonella	0.0004866969
Nguyen	2023	9	36	Ceratina	calcarata	Genus_95	Yes	Quasibacillus	0.0004866969
Nguyen	2023	9	36	Ceratina	calcarata	Genus_96	Yes	Jatrophihabitans	0.0004845196
Nguyen	2023	9	36	Ceratina	calcarata	Genus_97	Yes	Dermabacter	0.0004834623
Nguyen	2023	9	36	Ceratina	calcarata	Genus_98	Yes	Sphingobacterium	0.0004805639
Nguyen	2023	9	36	Ceratina	calcarata	Genus_99	Yes	Neisseria	0.0004599843
Nguyen	2023	9	36	Ceratina	calcarata	Genus_100	Yes	Peredibacter	0.0004560657
Nguyen	2023	9	36	Ceratina	calcarata	Genus_101	Yes	Burkholderia	0.0004267497
Nguyen	2023	9	36	Ceratina	calcarata	Genus_102	Yes	Actinoplanes	0.0004081457
Nguyen	2023	9	36	Ceratina	calcarata	Genus_103	Yes	Agreia	0.0004047677
Nguyen	2023	9	36	Ceratina	calcarata	Genus_104	Yes	Dyadobacter	0.0003918545
Nguyen	2023	9	36	Ceratina	calcarata	Genus_105	Yes	Frischella	0.0003646564
Nguyen	2023	9	36	Ceratina	calcarata	Genus_106	Yes	Kineococcus	0.0003612982
Nguyen	2023	9	36	Ceratina	calcarata	Genus_107	Yes	Frigoribacterium	0.0003587315
Nguyen	2023	9	36	Ceratina	calcarata	Genus_108	Yes	Cellulomonas	0.0003432494
Nguyen	2023	9	36	Ceratina	calcarata	Genus_109	Yes	Marmoricola	0.0003317843
Nguyen	2023	9	36	Ceratina	calcarata	Genus_110	Yes	Deinococcus	0.0003270807
Nguyen	2023	9	36	Ceratina	calcarata	Genus_111	Yes	Achromobacter	0.0003258161
Nguyen	2023	9	36	Ceratina	calcarata	Genus_112	Yes	TM7	0.0003116721
Nguyen	2023	9	36	Ceratina	calcarata	Genus_113	Yes	Gilliamella	0.0003085554
Nguyen	2023	9	36	Ceratina	calcarata	Genus_114	Yes	Friedmanniella	0.0003007390
Nguyen	2023	9	36	Ceratina	calcarata	Genus_115	Yes	Lysinibacillus	0.0002748626
Nguyen	2023	9	36	Ceratina	calcarata	Genus_116	Yes	Methylovirgula	0.0002742163
Nguyen	2023	9	36	Ceratina	calcarata	Genus_117	Yes	Burkholderia_Caballeronia_Paraburkholderia	0.0002557816
Nguyen	2023	9	36	Ceratina	calcarata	Genus_118	Yes	Nakamurella	0.0002539053
Nguyen	2023	9	36	Ceratina	calcarata	Genus_119	Yes	Lichenibacterium	0.0002235208
Nguyen	2023	9	36	Ceratina	calcarata	Genus_120	Yes	Aureimonas	0.0002235114
Nguyen	2023	9	36	Ceratina	calcarata	Genus_121	Yes	D05_2	0.0002086154
Nguyen	2023	9	36	Ceratina	calcarata	Genus_122	Yes	Georgenia	0.0002046571
Nguyen	2023	9	36	Ceratina	calcarata	Genus_123	Yes	Terrimonas	0.0001999001
Nguyen	2023	9	36	Ceratina	calcarata	Genus_124	Yes	Granulicella	0.0001987423
Nguyen	2023	9	36	Ceratina	calcarata	Genus_125	Yes	Herbaspirillum	0.0001947951
Nguyen	2023	9	36	Ceratina	calcarata	Genus_126	Yes	Oerskovia	0.0001874063
Nguyen	2023	9	36	Ceratina	calcarata	Genus_127	Yes	Facklamia	0.0001833822
Nguyen	2023	9	36	Ceratina	calcarata	Genus_128	Yes	Brevundimonas	0.0001819354
Nguyen	2023	9	36	Ceratina	calcarata	Genus_129	Yes	Aeromicrobium	0.0001679816
Nguyen	2023	9	36	Ceratina	calcarata	Genus_130	Yes	Abiotrophia	0.0001667111
Nguyen	2023	9	36	Ceratina	calcarata	Genus_131	Yes	Candidatus_Solibacter	0.0001646904
Nguyen	2023	9	36	Ceratina	calcarata	Genus_132	Yes	Cutibacterium	0.0001619254
Nguyen	2023	9	36	Ceratina	calcarata	Genus_133	Yes	1174_901_12	0.0001613037
Nguyen	2023	9	36	Ceratina	calcarata	Genus_134	Yes	Geodermatophilus	0.0001500400
Nguyen	2023	9	36	Ceratina	calcarata	Genus_135	Yes	Hansschlegelia	0.0001433636
Nguyen	2023	9	36	Ceratina	calcarata	Genus_136	Yes	Chelativorans	0.0001428690
Nguyen	2023	9	36	Ceratina	calcarata	Genus_137	Yes	Terriglobus	0.0001303305
Nguyen	2023	9	36	Ceratina	calcarata	Genus_138	Yes	Clavibacter	0.0001285977
Nguyen	2023	9	36	Ceratina	calcarata	Genus_139	Yes	Megasphaera	0.0001255146
Nguyen	2023	9	36	Ceratina	calcarata	Genus_140	Yes	Brachybacterium	0.0001238785
Nguyen	2023	9	36	Ceratina	calcarata	Genus_141	Yes	Tepidimonas	0.0001162520
Nguyen	2023	9	36	Ceratina	calcarata	Genus_142	Yes	Acidiphilium	0.0001152169
Nguyen	2023	9	36	Ceratina	calcarata	Genus_143	Yes	67_14	0.0001148411
Nguyen	2023	9	36	Ceratina	calcarata	Genus_144	Yes	Edaphobaculum	0.0001098871
Nguyen	2023	9	36	Ceratina	calcarata	Genus_145	Yes	Ramlibacter	0.0001029403
Nguyen	2023	9	36	Ceratina	calcarata	Genus_146	Yes	Fluviicola	0.0001000267
Nguyen	2023	9	36	Ceratina	calcarata	Genus_147	Yes	TM7x	0.0000970497
Nguyen	2023	9	36	Ceratina	calcarata	Genus_148	Yes	P3OB_42	0.0000921735
Nguyen	2023	9	36	Ceratina	calcarata	Genus_149	Yes	Viridibacillus	0.0000874563
Nguyen	2023	9	36	Ceratina	calcarata	Genus_150	Yes	Rhodopseudomonas	0.0000874217
Nguyen	2023	9	36	Ceratina	calcarata	Genus_151	Yes	Paracoccus	0.0000839908
Nguyen	2023	9	36	Ceratina	calcarata	Genus_152	Yes	Luteimicrobium	0.0000833758
Nguyen	2023	9	36	Ceratina	calcarata	Genus_153	Yes	Delftia	0.0000802774
Nguyen	2023	9	36	Ceratina	calcarata	Genus_154	Yes	Dinghuibacter	0.0000802774
Nguyen	2023	9	36	Ceratina	calcarata	Genus_155	Yes	Psychrobacter	0.0000801438
Nguyen	2023	9	36	Ceratina	calcarata	Genus_156	Yes	Candidatus_Jidaibacter	0.0000737388
Nguyen	2023	9	36	Ceratina	calcarata	Genus_157	Yes	Microbacterium	0.0000717463
Nguyen	2023	9	36	Ceratina	calcarata	Genus_158	Yes	Belnapia	0.0000579247
Nguyen	2023	9	36	Ceratina	calcarata	Genus_159	Yes	Croceibacterium	0.0000579247
Nguyen	2023	9	36	Ceratina	calcarata	Genus_160	Yes	Brucella	0.0000570466
Nguyen	2023	9	36	Ceratina	calcarata	Genus_161	Yes	Buttiauxella	0.0000559981
Nguyen	2023	9	36	Ceratina	calcarata	Genus_162	Yes	Polaromonas	0.0000553041
Nguyen	2023	9	36	Ceratina	calcarata	Genus_163	Yes	Pseudoduganella	0.0000551405
Nguyen	2023	9	36	Ceratina	calcarata	Genus_164	Yes	Ewingella	0.0000546805
Nguyen	2023	9	36	Ceratina	calcarata	Genus_165	Yes	Gibbsiella	0.0000533629
Nguyen	2023	9	36	Ceratina	calcarata	Genus_166	Yes	Pseudonocardia	0.0000506954
Nguyen	2023	9	36	Ceratina	calcarata	Genus_167	Yes	Mycolicibacterium	0.0000483911
Nguyen	2023	9	36	Ceratina	calcarata	Genus_168	Yes	Tardiphaga	0.0000482702
Nguyen	2023	9	36	Ceratina	calcarata	Genus_169	Yes	Pseudoclavibacter	0.0000467911
Nguyen	2023	9	36	Ceratina	calcarata	Genus_170	Yes	Mycobacterium	0.0000437824
Nguyen	2023	9	36	Ceratina	calcarata	Genus_171	Yes	Niabella	0.0000394938
Nguyen	2023	9	36	Ceratina	calcarata	Genus_172	Yes	Bryobacter	0.0000323499
Nguyen	2023	9	36	Ceratina	calcarata	Genus_173	Yes	Arcticibacter	0.0000318586
Nguyen	2023	9	36	Ceratina	calcarata	Genus_174	Yes	Iamia	0.0000289623
Nguyen	2023	9	36	Ceratina	calcarata	Genus_175	Yes	Ornithinimicrobium	0.0000280746
Nguyen	2023	9	36	Ceratina	calcarata	Genus_176	Yes	Rheinheimera	0.0000280746
Nguyen	2023	9	36	Ceratina	calcarata	Genus_177	Yes	Methyloferula	0.0000276521
Nguyen	2023	9	36	Ceratina	calcarata	Genus_178	Yes	Thermicanus	0.0000259811
